regulon,mean_RI,max_RI,std_RI,mean_AUC,max_AUC,n_active_cell_types,rank,lineage
IRF8_+,0.005739296199321493,0.02021016337734272,0.004796645862105788,0.02710923691803278,0.094429774,45,59,Global
BCL11A_+,0.005738936357748722,0.01899361340331312,0.004760852649414069,0.029637850950819666,0.097145669,55,60,Global
RXRA_+,0.005738650204928874,0.017937307257584162,0.0047363703290065375,0.04637986942622951,0.143724647,61,61,Global
GFI1_+,0.0057385366970444185,0.018202342010823484,0.004721428604900116,0.056484834229508195,0.177576026,61,62,Global
LYL1_+,0.005738122229496395,0.018405616744000045,0.004679604800075085,0.04249104849180327,0.135045945,61,63,Global
ARID3A_+,0.005738003383662915,0.018508948902912294,0.004668369819959981,0.03988517396721312,0.127461925,61,64,Global
ZBTB16_+,0.0057378398040855505,0.021749626826098045,0.004650644119025739,0.03715157262295082,0.139045996,52,65,Global
BATF3_+,0.0057376251558837205,0.021610655373001542,0.004632562100572983,0.0528388597704918,0.19652298,61,66,Global
BACH1_+,0.0057375479948542606,0.017716676399722783,0.004622173199361128,0.04617913770491804,0.141374751,61,67,Global
TFDP2_+,0.005737525321269602,0.020983926352412197,0.004620034811962613,0.035801331459016386,0.129377794,61,68,Global
NR4A1_+,0.005737271592530824,0.018585481114472422,0.004593661685618512,0.05494360355737705,0.176296518,61,69,Global
LEF1_+,0.005737169927147254,0.01889716064519073,0.004579332559351764,0.013233676459016392,0.043160812,27,70,Global
RFX5_+,0.005736253684618182,0.016854210222691655,0.004483428772608616,0.03120486749180328,0.090962576,61,71,Global
CEBPD_+,0.005736081518579952,0.017989748638065704,0.0044659157285985365,0.04519174847540983,0.140444624,61,72,Global
EOMES_+,0.0057357812497155145,0.017184233130616913,0.004430482450257758,0.05446522832786884,0.161820271,61,73,Global
BACH2_+,0.005735745425615956,0.023068262119112094,0.004434108166717392,0.022615809704918038,0.089652757,54,74,Global
NR1D1_+,0.005735223620481955,0.01862464385536965,0.004367628070043343,0.02174909024590164,0.069930114,45,75,Global
MYBL1_+,0.0057340248947083585,0.01681315748238927,0.0042348635294746145,0.05142220978688525,0.149537632,61,76,Global
SPI1_+,0.005733881260270899,0.017929518133308193,0.004220476589696537,0.04375124755737705,0.13552114,61,77,Global
TCF3_+,0.005732797739946579,0.016288894063169235,0.004094782969561288,0.02764730544262295,0.077934709,61,78,Global
POU2F2_+,0.005732697349512816,0.014845782737307167,0.004078939339088141,0.04238165680327869,0.10904792,61,79,Global
ESRRA_+,0.0057326400206863274,0.017715796759100358,0.0040768085906761975,0.05211482232786884,0.159538729,61,80,Global
PLAGL1_+,0.005731854213651805,0.020975927399769244,0.00398401015109792,0.023428308344262294,0.084632956,61,81,Global
ATF5_+,0.005731020537020707,0.015710047932390545,0.0038787024319233,0.049045492836065574,0.133420866,61,82,Global
STAT4_+,0.0057306973238235165,0.01411380493362448,0.003834434675584651,0.07591187072131149,0.185831726,61,83,Global
NFKB2_+,0.005730576852430611,0.015248559248307137,0.0038235685835561447,0.047359077836065584,0.125108555,61,84,Global
TBX21_+,0.005730504155733031,0.017224019408989117,0.003814104056883364,0.044879637606557374,0.133643973,61,85,Global
RARA_+,0.005729224121472851,0.01643902210221014,0.003649939916275882,0.06142479067213115,0.174718375,61,86,Global
PBX4_+,0.005728963061894453,0.011589465344719075,0.003607873906883418,0.05827798947540983,0.117454991,61,87,Global
KLF10_+,0.005727992359392483,0.01497466772053971,0.0034823314666846475,0.054565518409836054,0.141596914,61,88,Global
ARID5B_+,0.005727652602702933,0.013664746443152992,0.0034290873851447997,0.043168136573770485,0.102360696,53,89,Global
CUX1_+,0.005727555643605945,0.017029640170589527,0.0034226357153011853,0.04848662473770492,0.142784299,61,90,Global
MEF2C_+,0.005727451250738845,0.018273698312121323,0.0034081018004248433,0.02484391247540984,0.078404237,61,91,Global
CEBPB_+,0.0057270041801086545,0.014408524265042381,0.003343005390722565,0.0520705173114754,0.130090234,61,92,Global
ETV6_+,0.005726895742311051,0.013987340397952007,0.0033261704036846164,0.038195220262295076,0.09267598,61,93,Global
GATA3_+,0.005726736597814416,0.0117528132937338,0.0032989841937965665,0.04378723986885247,0.089478624,61,94,Global
MXD1_+,0.0057266753187728,0.013759725534822694,0.003294540910593151,0.07011012293442623,0.167384817,61,95,Global
TFEB_+,0.0057266691653792105,0.011482366681589097,0.0032902795680024525,0.058287327475409836,0.116401169,61,96,Global
ZBTB10_+,0.00572661609165472,0.016477608315868315,0.0032858115304596615,0.03622296175409836,0.103271308,61,97,Global
E2F2_+,0.005725714630870676,0.021603077466451952,0.0031590989970366697,0.01958904647540984,0.072832345,61,98,Global
CREM_+,0.005725674182761488,0.013883783770953928,0.0031425189080705384,0.07064993452459017,0.170172461,61,99,Global
NFATC1_+,0.00572548954272558,0.01667911258807915,0.0031174134813909725,0.04768335716393443,0.137578507,61,100,Global
IRF5_+,0.005725202538923888,0.013038550807910184,0.003069620633236786,0.055826651622950814,0.126392523,61,101,Global
RUNX2_+,0.0057251307057807725,0.025809624789040555,0.003070590894822712,0.02468848862295082,0.109189511,61,102,Global
RORA_+,0.005724879776470028,0.011044635551932993,0.0030161557237737974,0.057505065032786885,0.110511275,61,103,Global
RELB_+,0.005724581377597223,0.011395070844298793,0.002970318016800171,0.0854536454262295,0.169370886,61,104,Global
KLF12_+,0.005724358119168147,0.009603280072311622,0.002930872056248018,0.05299887383606558,0.088692152,61,105,Global
IRF7_+,0.005724150918234691,0.017288660132404036,0.0029017765587816325,0.0377306601967213,0.112769635,61,106,Global
ZBTB20_+,0.00572412515863625,0.012985145258342413,0.0028945794886104815,0.0630654762295082,0.1422044,61,107,Global
ZBTB18_+,0.005723866013953941,0.013728678230036206,0.002853785007020061,0.03857294440983607,0.091886364,61,108,Global
ZNF91_+,0.005723772339703655,0.01579892927504985,0.0028360558896328106,0.07283229426229508,0.199231849,61,109,Global
STAT2_+,0.005723619540945273,0.013863112175529145,0.0028121957714943046,0.04823331785245902,0.116007712,61,110,Global
KLF11_+,0.0057232140189626855,0.014158092827171436,0.0027421200593853085,0.06758207380327867,0.165951956,61,111,Global
IKZF3_+,0.005723041850663431,0.010088887587084771,0.002706571170074561,0.044970894065573766,0.079023233,54,112,Global
MAFF_+,0.005722844779635394,0.014874710905870876,0.0026766500564093325,0.06712086527868852,0.173033187,61,113,Global
AHR_+,0.005722461575444699,0.013603394649130452,0.0026047408555379395,0.041014153983606555,0.096822668,61,114,Global
MAFG_+,0.005722439948762013,0.01368212214832822,0.0026015711508180395,0.03693659308196722,0.08769419,61,115,Global
RUNX3_+,0.005722261302015799,0.013040521714140843,0.002568209612638109,0.05646866396721312,0.127865114,61,116,Global
NFIL3_+,0.005721939142472968,0.011093307156799943,0.00250572466798431,0.08246676950819674,0.159172186,61,117,Global
MXI1_+,0.0057218315348576765,0.010098341840186296,0.0024840443050442498,0.06392634567213115,0.112436074,61,118,Global
FOSL2_+,0.005721732887717903,0.012551160422479144,0.0024663686092617934,0.06439226822950819,0.140406658,61,119,Global
FOS_+,0.005721564063657532,0.013694190298965752,0.0024354684787777285,0.06341083250819672,0.150679753,61,120,Global
SP4_+,0.005721455742501074,0.010251176625761301,0.002410474151363551,0.05034260375409837,0.089870303,61,121,Global
ZBTB40_+,0.005721227312515412,0.01059573066715161,0.0023638593777758525,0.04827002803278689,0.08903483,61,122,Global
ARNTL_+,0.005721183419400627,0.011388891775904603,0.0023564647753670422,0.08082845983606558,0.160117828,61,123,Global
BHLHE40_+,0.005721046344179117,0.011941052557632894,0.002328900632776546,0.06412461914754097,0.133110544,61,124,Global
NFATC2_+,0.005720995910935754,0.012552679983052659,0.002318877977354873,0.06225572591803279,0.135764171,61,125,Global
ZBTB4_+,0.005720827913523205,0.009899000000427795,0.0022808842961709814,0.05517325640983607,0.095144908,61,126,Global
BBX_+,0.005720659300731226,0.01079611945309062,0.002246132246434193,0.06887524540983606,0.129417192,61,127,Global
NR1D2_+,0.00572063281558673,0.01099827344159432,0.002240220610673426,0.0688380305409836,0.131741605,61,128,Global
ZEB2_+,0.005720568722195199,0.010546939384546178,0.0022276960921610114,0.08200251719672134,0.150566066,61,129,Global
REL_+,0.005720558024226846,0.010146503537233882,0.0022249563026308255,0.05745085124590165,0.101523572,61,130,Global
FOXO1_+,0.005720522955797905,0.010946178582978474,0.0022173567115644183,0.03964677754098361,0.075520335,61,131,Global
ASCL2_+,0.005720430221513706,0.011811284709106676,0.0021977532449994597,0.08978410750819671,0.184374198,61,132,Global
MEF2A_+,0.005720326342782917,0.011329091194293005,0.00217534169320685,0.04638433014754098,0.091408638,61,133,Global
PRDM1_+,0.005720255229049244,0.010051158116591604,0.0021583673937442933,0.06246664480327869,0.109360701,61,134,Global
ELK3_+,0.005720173464241522,0.011366092093787278,0.0021407916913638507,0.032689787295081964,0.064629004,61,135,Global
ZBTB1_+,0.0057201194302479216,0.009554704709726832,0.0021271006916206902,0.03988242562295082,0.066407892,61,136,Global
THRA_+,0.005719945595296974,0.008772522812157464,0.0020877483733115565,0.08859256396721313,0.135548711,61,137,Global
ZSCAN18_+,0.005719872231625894,0.011182648180157273,0.0020717908791631134,0.020002814114754103,0.038915503,61,138,Global
MAF_+,0.005719849079890259,0.009778657793807037,0.0020657381437231095,0.06992500014754098,0.119132868,61,139,Global
FOXJ3_+,0.00571968120781783,0.009287402704640922,0.002025853881413146,0.05289661473770492,0.085637417,61,140,Global
ZBTB7A_+,0.005719592131915059,0.011835273217849392,0.0020071159690881867,0.0626200267377049,0.128849952,61,141,Global
RUNX1_+,0.005719337802545609,0.009465984831049698,0.0019433015755152341,0.04758972195081968,0.078512687,61,142,Global
IRF1_+,0.005719314712901806,0.011228260095184019,0.001938976875585516,0.06129931640983606,0.119738668,61,143,Global
XBP1_+,0.005719309247773532,0.013001197849359904,0.0019377490808305286,0.06699183793442623,0.151242055,61,144,Global
SMAD3_+,0.005719220937851277,0.008648759570182254,0.0019136248533932357,0.06100638631147542,0.092036175,61,145,Global
NR2C1_+,0.005719143998980555,0.008513592015394967,0.001893799830335982,0.07055535281967212,0.104793225,61,146,Global
ZNF770_+,0.005719127434961103,0.008541477204689037,0.001889547083926271,0.02706407918032787,0.040327757,59,147,Global
SMAD4_+,0.005719084037560943,0.009316835367754996,0.0018787843460581516,0.045902514229508196,0.07454749,61,148,Global
ELK4_+,0.0057190803102180904,0.009065830609192886,0.0018780305815381695,0.04279377527868852,0.067644039,61,149,Global
NFATC3_+,0.0057188614144900425,0.0099967922759678,0.0018220593012141443,0.054305732721311485,0.094564441,61,150,Global
CREB1_+,0.005718762128000389,0.01044132128786476,0.0017958706066896998,0.032376934590163935,0.058858918,61,151,Global
STAT1_+,0.005718530912674839,0.011718355178064754,0.001733582297308262,0.06350897740983606,0.12940385,61,152,Global
BPTF_+,0.005718516508266622,0.010411443672098251,0.0017278489556729602,0.06092692424590164,0.110447214,61,153,Global
ZNF33A_+,0.005718480323769582,0.008387637570243552,0.0017175956466844227,0.061869112639344255,0.090544226,61,154,Global
HIF1A_+,0.005718469513655236,0.01105619481616951,0.0017165481758174414,0.08314213637704916,0.159945031,61,155,Global
FOXP1_+,0.005718428998817058,0.009278221145089539,0.0017039069590684805,0.08248904240983604,0.133415573,61,156,Global
BATF_+,0.005718360843107364,0.010091598688546342,0.0016849235575074274,0.09509620865573769,0.167148291,61,157,Global
ZNF274_+,0.005718171790911653,0.009169157783837183,0.001629878574701326,0.04657779506557377,0.074456583,61,158,Global
BCL11B_+,0.005718083412568613,0.008431835078106248,0.0016034027670051574,0.07754006306557376,0.114071075,61,159,Global
SREBF2_+,0.005718048459806139,0.010124690950327699,0.0015937948873375183,0.04287775604918032,0.075609727,61,160,Global
STAT5B_+,0.005717788533503432,0.008385251531226158,0.0015125914604182836,0.09001462508196721,0.13169748,61,161,Global
KLF7_+,0.005717585837714221,0.008740303304654874,0.0014472327470222426,0.04067919686885245,0.062013611,61,162,Global
ETS1_+,0.005717440249152559,0.008019138447491473,0.0013975538806031724,0.06810360285245902,0.095325972,61,163,Global
SP100_+,0.005717322542144278,0.008298342818010415,0.0013563825826203937,0.09175134268852457,0.132859097,61,164,Global
