gene,magnitude,uniformity,sparsity,gini,non_additivity,n_celltypes,mean_abs_beta,max_abs_beta
TBC1D9,0.7215882607003854,0.0,0.057971014492753624,0.05818344983445822,1.0,4,0.35860741,0.40349057
TBCD,2.422172290337988,0.0,0.34782608695652173,0.17088521540956925,1.0,24,0.47285480875,0.7938775
TBKBP1,2.3948432642265147,0.0,0.3333333333333333,0.14963278696230797,1.0,23,0.4795540360869565,0.9174285
TBRG1,0.9379113254411692,0.0,0.08695652173913043,0.08656632948604703,1.0,6,0.3779385533333333,0.4924441
CAPN12,4.032863587436227,0.0,0.43478260869565216,0.1421841518729845,1.0,30,0.7143944426666666,1.0816466
CAPN15,0.9037135618500132,0.0,0.057971014492753624,0.11397774697912011,1.0,4,0.44237858999999996,0.5456245
CAPN2,1.5539698265579749,0.0,0.2753623188405797,0.13888003528170212,1.0,19,0.34409882736842107,0.58786947
CAPZB,2.29134435378322,0.0,0.5942028985507246,0.09757145592553318,1.0,41,0.3495224163414634,0.72831446
CARD16,0.6958099109376316,0.0,0.043478260869565216,0.0744148452098512,1.0,3,0.3979369666666667,0.47050038
CARD8-AS1,3.016422467037682,0.0,0.37681159420289856,0.16133060030445168,1.0,26,0.5688648926923077,0.8345417
TBRG4,0.5616523815235934,0.0,0.043478260869565216,0.08341968535155808,1.0,3,0.31981817,0.36459455
TBX19,0.9343612933619995,0.0,0.08695652173913043,0.13392869379379846,1.0,6,0.3705891233333333,0.52343184
TCAF1,1.309381221124787,0.0,0.14492753623188406,0.17242410872574032,1.0,10,0.395686761,0.56896865
TCEA1,0.37354075677345516,0.0,0.043478260869565216,0.07983653783681577,1.0,3,0.21322284000000002,0.25739422
TCF20,0.4994476299717887,0.0,0.043478260869565216,0.06074206298768692,1.0,3,0.28606748000000004,0.337323
TCF7L2,0.4394213806267649,0.0,0.043478260869565216,0.04226380036166266,1.0,3,0.25289144,0.2804102
TAMM41,2.0615425508928866,0.0,0.2463768115942029,0.13404098534091302,1.0,17,0.4859672435294118,0.73176473
TANGO2,1.0418287680138603,0.0,0.14492753623188406,0.05580898018355018,1.0,10,0.32773443700000005,0.38617536
TANK,0.7052094904976977,0.0,0.10144927536231885,0.09265346235561456,1.0,7,0.26302007714285713,0.31920543
CARMIL1,1.058085772379656,0.0,0.043478260869565216,0.05843787827271507,1.0,3,0.6073385,0.69312984
CARS,2.387670771441253,0.0,0.2463768115942029,0.239132987926008,1.0,17,0.5242118382352942,1.2657832
CARS2,2.8847470337414993,0.0,0.5072463768115942,0.14295485616887538,1.0,35,0.4681829457142857,0.8944499
CASP6,0.6392091736589574,0.0,0.07246376811594203,0.07772260330777403,1.0,5,0.28293238600000004,0.32250103
CASP7,2.0452733587591885,0.0,0.2463768115942029,0.1408418908457263,1.0,17,0.4811236129411765,0.7216309
CASTOR1,0.5283880599423227,0.0,0.043478260869565216,0.024142782790343098,1.0,3,0.3047046333333333,0.32556292
CATSPER2,2.1325331063864517,0.0,0.2318840579710145,0.15171917099735,1.0,16,0.515014005,0.7794286
TATDN3,0.8951497846384868,0.0,0.07246376811594203,0.08703493044972976,1.0,5,0.39546848399999995,0.47474915
TAX1BP1,0.40912252060786974,0.0,0.043478260869565216,0.11713177206470071,1.0,3,0.23044621333333334,0.3018862
TAX1BP3,0.9557518397385535,0.0,0.10144927536231885,0.1750724900307301,1.0,7,0.34339296142857145,0.5475096
TBC1D1,0.7073047604999531,0.0,0.057971014492753624,0.12124890874193373,1.0,4,0.3450346775,0.46337947
TBC1D17,0.7492254563216975,0.0,0.10144927536231885,0.04888003136186203,1.0,7,0.28213287285714284,0.31491446
TBC1D32,1.2905824091020752,0.0,0.13043478260869565,0.06487906924616427,1.0,9,0.4269166411111111,0.5253111
TAF1C,3.0751316614013606,0.0,0.6376811594202898,0.12572725932849171,1.0,44,0.4523400843181818,0.7024007
CBL,0.8091975700809165,0.0,0.13043478260869565,0.06445226536497661,1.0,9,0.26758177555555557,0.2973288
CBLL1,1.1888259685714417,0.0,0.18840579710144928,0.07833626469871402,1.0,13,0.3266406376923077,0.40609363
CBR1,1.1589485226507983,0.0,0.17391304347826086,0.10274930973331253,1.0,12,0.32918285416666665,0.42627442
CBR3,2.155457520392336,0.0,0.15942028985507245,0.22225592715760922,1.0,11,0.5991787209090909,1.0711473
CBR3-AS1,0.652165444677321,0.0,0.043478260869565216,0.08838780247851163,1.0,3,0.37080320000000005,0.42647743
CBWD1,1.3859611841879222,0.0,0.2028985507246377,0.05436991905968602,1.0,14,0.3686320635714285,0.43442813
CBWD2,4.164335860876072,0.0,0.4782608695652174,0.11327806278470942,1.0,33,0.7107428939393939,1.020632
CBWD3,0.7071232536953482,0.0,0.057971014492753624,0.12407110429411805,1.0,4,0.344628975,0.46614328
CBWD5,1.3263847595064546,0.0,0.2028985507246377,0.10240166927804095,1.0,14,0.34864085928571426,0.47377524
CBX6,1.824955742867316,0.0,0.2028985507246377,0.19284189494444037,1.0,14,0.4615168321428572,0.7363332
CC2D1A,0.6277684983503393,0.0,0.043478260869565216,0.05183765690582742,1.0,3,0.3607613333333333,0.4070432
CCAR2,1.0656912557341705,0.0,0.18840579710144928,0.061625678957062835,1.0,13,0.29372098153846155,0.34792876
TAF6,0.8614892654338105,0.0,0.07246376811594203,0.10434785485555764,1.0,5,0.378431906,0.48071373
TAFA1,1.295035951563486,0.0,0.057971014492753624,0.19431587942192197,1.0,4,0.6107372200000001,0.93237466
SYK,1.7724019455854627,0.0,0.30434782608695654,0.22679291959970005,1.0,21,0.3535492547619048,0.8415513
SYNE2,0.8510341665365438,0.0,0.10144927536231885,0.11244771553929511,1.0,7,0.31529532285714285,0.42970058
SYNGR2,0.6436520209221122,0.0,0.10144927536231885,0.11629411225631636,1.0,7,0.23821906857142855,0.30800053
SYNJ2,1.2427397407750789,0.0,0.18840579710144928,0.07384487778898974,1.0,13,0.3413732915384615,0.46573225
CCDC137,3.943562296226992,0.0,0.5942028985507246,0.15551748821332545,1.0,41,0.5928345734146342,0.98782593
CCDC14,1.658042337234942,0.0,0.3188405797101449,0.10039582385160384,1.0,22,0.34732684090909094,0.522599
CCDC146,1.9469551975236878,0.0,0.30434782608695654,0.13794896639468246,1.0,21,0.4106723861904762,0.75647104
CCDC18,1.230113447232969,0.0,0.15942028985507245,0.08010768688886438,1.0,11,0.36688355636363634,0.49214447
SYNM,2.089595230393993,0.0,0.10144927536231885,0.12793826147837994,1.0,7,0.7644138800000001,0.997261
SYPL1,0.43292240861194203,0.0,0.043478260869565216,0.07923777647350039,1.0,3,0.24657893666666664,0.30440328
SYTL2,4.166671713146099,0.0,0.4492753623188406,0.19776227710676353,1.0,31,0.7072355848387097,1.1815029
SYTL3,1.003141864189073,0.0,0.08695652173913043,0.10083578010571514,1.0,6,0.402815815,0.4918082
SZT2,0.5688860315190257,0.0,0.057971014492753624,0.18687943688277486,1.0,4,0.26853911249999995,0.41822273
TAB2,1.0635466268326286,0.0,0.2028985507246377,0.09379513191585787,1.0,14,0.28004774357142853,0.38024712
TACC3,2.546347625224783,0.0,0.36231884057971014,0.1125023609519944,1.0,25,0.49873906919999994,0.76290154
TADA1,1.27075372422456,0.0,0.15942028985507245,0.12260098534394914,1.0,11,0.37282867545454546,0.57482207
SUN1,0.6685254641325716,0.0,0.07246376811594203,0.13023934169872708,1.0,5,0.290453274,0.41333377
SUOX,0.609323222436243,0.0,0.043478260869565216,0.1139394822579336,1.0,3,0.3435681166666667,0.4481895
SUPT3H,2.3565878546169574,0.0,0.2898550724637681,0.22376773516603254,1.0,20,0.48615272949999994,1.0066483
SURF6,1.0063686116372124,0.0,0.11594202898550725,0.085859457577379,1.0,8,0.35080141875,0.43145972
CCDC57,0.8514802966313373,0.0,0.057971014492753624,0.11398377392449088,1.0,4,0.4118038275,0.5989301
CCDC65,0.5644401636186306,0.0,0.043478260869565216,0.1228176855116474,1.0,3,0.31756543,0.39493653
CCDC77,0.9314919607720026,0.0,0.057971014492753624,0.07271581196708499,1.0,4,0.461515475,0.55522925
CCDC88A,2.114925396764448,0.0,0.15942028985507245,0.20937148003689154,1.0,11,0.5970879427272727,0.9044384
CCDC88B,1.8524694485155084,0.0,0.42028985507246375,0.09743776836650886,1.0,29,0.3386250706896551,0.50759166
CCDC90B,0.5479376668610187,0.0,0.043478260869565216,0.08697635545671067,1.0,3,0.3123846433333333,0.37230745
SUSD1,1.4928716329023815,0.0,0.2463768115942029,0.16926822837679034,1.0,17,0.34521605294117647,0.60040426
SUSD4,1.8563385807069808,0.0,0.11594202898550725,0.09977150096432297,1.0,8,0.64587485375,0.86511374
SVBP,0.610861946008995,0.0,0.043478260869565216,0.03679645016812394,1.0,3,0.35163706,0.37151808
SVIL,1.2269612202428408,0.0,0.14492753623188406,0.13436915517215553,1.0,10,0.37675938600000003,0.56391335
SVIP,2.4082633981329664,0.0,0.5072463768115942,0.10094223559329252,1.0,35,0.4008342982857143,0.5464278
STX4,0.9718236261082258,0.0,0.08695652173913043,0.1159792349169868,1.0,6,0.38751548,0.5546369
STXBP2,1.31203976907316,0.0,0.21739130434782608,0.10642324316622576,1.0,15,0.332078154,0.5200428
STYXL1,1.5341751401126342,0.0,0.2463768115942029,0.08499783058394539,1.0,17,0.36800775764705884,0.45084563
SUCLG2,2.1143647886549317,0.0,0.463768115942029,0.09980026469641912,1.0,32,0.36479160374999997,0.7293601
SUCO,0.6077611960976393,0.0,0.043478260869565216,0.11272764988329698,1.0,3,0.3433458333333333,0.4208839
CCL4,0.4984970864954952,0.0,0.043478260869565216,0.10612966092362486,1.0,3,0.2822101,0.34057134
CCND3,0.735118927164186,0.0,0.043478260869565216,0.22825622507145926,1.0,3,0.38717864333333335,0.6299915
CCR1,0.8642876725074309,0.0,0.057971014492753624,0.18452380835416604,1.0,4,0.40712453000000004,0.6453823
CCR2,0.8472941116969154,0.0,0.10144927536231885,0.17542753238419517,1.0,7,0.30554606285714286,0.48198512
CCR5,0.7386380654460469,0.0,0.08695652173913043,0.16023791697673762,1.0,6,0.2856448816666667,0.49289817
CCR6,1.1801719811742377,0.0,0.11594202898550725,0.18303364072101425,1.0,8,0.39040289875,0.71024495
SULF2,2.864239447047952,0.0,0.21739130434782608,0.27004649106108336,1.0,15,0.6667811773333333,1.2280655
SUMF1,1.9982473632954714,0.0,0.34782608695652173,0.11947120246543164,1.0,24,0.39808009916666665,0.6439158
SUMO2,0.7210723945648001,0.0,0.11594202898550725,0.14820476652524972,1.0,8,0.2456734075,0.3918028
STK39,1.1464422748063137,0.0,0.11594202898550725,0.08827641773801664,1.0,8,0.40047986625,0.5083611
STK4,0.44248855605438925,0.0,0.043478260869565216,0.11207470664096708,1.0,3,0.24987431999999998,0.30336282
STMP1,1.7940715058217522,0.0,0.3333333333333333,0.12895686919870575,1.0,23,0.3632985760869566,0.61367965
STOM,1.7657899086406355,0.0,0.2898550724637681,0.10639211485018563,1.0,20,0.388168706,0.5192601
CCSAP,1.7558799976612887,0.0,0.2318840579710145,0.11117436659567703,1.0,16,0.42987214500000004,0.6580225
CCSER2,4.282213477127165,0.0,0.5072463768115942,0.17170941889055413,1.0,35,0.6926919188571429,1.1045035
CCT2,0.5499175348770212,0.0,0.043478260869565216,0.1481199602465204,1.0,3,0.30624293333333336,0.40222213
CCT3,1.8020911974299338,0.0,0.36231884057971014,0.11809934034705538,1.0,25,0.35205937000000004,0.51739395
CCT6A,0.5421448351437914,0.0,0.043478260869565216,0.11200740560054889,1.0,3,0.3049559866666667,0.40458968
CCZ1B,6.382025887703895,0.0,0.43478260869565216,0.029964871093440593,1.0,30,1.1635460366666666,1.249455
CD160,1.6501597238349044,0.0,0.17391304347826086,0.23065922065269495,1.0,12,0.4412454041666667,0.77181125
CD180,0.7119878002337793,0.0,0.07246376811594203,0.13516982910811604,1.0,5,0.30889857800000003,0.40154403
CD22,1.1606663280025138,0.0,0.11594202898550725,0.22194168376150825,1.0,8,0.38134371875,0.6573015
STOML1,0.6667999261602441,0.0,0.043478260869565216,0.08674875470226917,1.0,3,0.3789863433333333,0.4314088
STT3B,0.7771150987259873,0.0,0.057971014492753624,0.21310322839519014,1.0,4,0.3538714075,0.6300228
STX2,3.988330093689617,0.0,0.43478260869565216,0.14902605839923222,1.0,30,0.7020780923333334,1.2213365
CD24,1.2527372623559183,0.0,0.10144927536231885,0.0838811530943675,1.0,7,0.4675821,0.54065615
CD27,1.6655315789525775,0.0,0.3188405797101449,0.13543244955020084,1.0,22,0.3455114904545455,0.47564492
CD300A,3.9140374324326825,0.0,0.4927536231884058,0.23097494672861285,1.0,34,0.6216532070588234,1.0719843
CD300C,1.965309936673633,0.0,0.07246376811594203,0.0568683443140916,1.0,5,0.8736391080000001,0.97613204
CD300E,0.9608556534142101,0.0,0.10144927536231885,0.16949468182173977,1.0,7,0.34728209000000004,0.50439084
CD300LF,1.2433516848949293,0.0,0.11594202898550725,0.16429235730521574,1.0,8,0.4207101475,0.57804465
CD302,1.4986298472794848,0.0,0.2028985507246377,0.17162731848493218,1.0,14,0.3831271735714286,0.5883783
CD320,3.1651719952212543,0.0,0.43478260869565216,0.1687302186749966,1.0,30,0.5534338503333331,0.8607345
CD36,1.2777110918070378,0.0,0.14492753623188406,0.16230253665387506,1.0,10,0.386912503,0.621383
CD37,2.361763311113925,0.0,0.4057971014492754,0.1755837704697898,1.0,28,0.4260801667857142,0.6653361
STK10,0.9074053890577325,0.0,0.13043478260869565,0.09486716243904225,1.0,9,0.29787584888888885,0.3561344
STK11,0.5157940741941509,0.0,0.043478260869565216,0.09797156188409417,1.0,3,0.29246843,0.34329307
STK17A,0.8355500817289454,0.0,0.15942028985507245,0.14162778020725142,1.0,11,0.242935040909091,0.41483232
STK24,1.5444256602854152,0.0,0.17391304347826086,0.16857872340167424,1.0,12,0.42501048833333327,0.69954455
STK32C,2.5979954730395427,0.0,0.2898550724637681,0.17728934152228693,1.0,20,0.5531590635,0.92666155
STK38,0.679310948002749,0.0,0.07246376811594203,0.17952895186360185,1.0,5,0.282974392,0.49898046
ST8SIA1,0.7146833122865798,0.0,0.057971014492753624,0.04296261729099271,1.0,4,0.35617957749999996,0.3926365
STAG3,1.2762510151472801,0.0,0.2753623188405797,0.08742184781550444,1.0,19,0.2883912321052632,0.4541516
STAM,1.4479892372817074,0.0,0.15942028985507245,0.10071925288698313,1.0,11,0.4298446309090909,0.56974226
STARD4,1.6459613357421536,0.0,0.18840579710144928,0.08389454046858158,1.0,13,0.4515408269230769,0.5876978
CD3D,0.7685778471370521,0.0,0.08695652173913043,0.03149168630170607,1.0,6,0.31321981000000004,0.33601817
CD4,1.1855614755393336,0.0,0.057971014492753624,0.31295542200400495,1.0,4,0.499024115,1.0409055
CD44,1.1674775743382582,0.0,0.2028985507246377,0.10454800377447726,1.0,14,0.30568029214285714,0.48180875
CD48,1.8292807186893887,0.0,0.2318840579710145,0.20132148343019396,1.0,16,0.43083645937500004,0.6971355
CD5,0.7641739805529136,0.0,0.08695652173913043,0.09148591233035397,1.0,6,0.3078177266666667,0.37568188
CD53,3.60142060620032,0.0,0.855072463768116,0.1329931736488743,1.0,59,0.45660868983050845,0.6708531
CD59,2.0426571482845772,0.0,0.42028985507246375,0.10601967031802317,1.0,29,0.3724457306896552,0.51929295
CD6,1.197512082735462,0.0,0.2028985507246377,0.07620802515017022,1.0,14,0.3169197685714286,0.4297729
CD63,0.8299913822151713,0.0,0.08695652173913043,0.11578553755395293,1.0,6,0.33049053666666667,0.39813873
CD69,0.50084397429585,0.0,0.057971014492753624,0.04999718745357318,1.0,4,0.249418105,0.2796425
CD72,0.6623371552492862,0.0,0.057971014492753624,0.042340968363644205,1.0,4,0.3301657925,0.3569813
SSBP4,1.1020073555047132,0.0,0.15942028985507245,0.08361139932212303,1.0,11,0.3282295827272727,0.45348793
SSH3,0.8989662827402357,0.0,0.07246376811594203,0.06146130177070375,1.0,5,0.399646296,0.46289745
SSR3,1.4158997627235668,0.0,0.2463768115942029,0.15165834429250102,1.0,17,0.32897078176470584,0.6155507
ST14,1.7272204629081327,0.0,0.18840579710144928,0.15700807247359094,1.0,13,0.45715846615384614,0.85870266
ST3GAL5,2.2389253050731224,0.0,0.36231884057971014,0.12873957685604842,1.0,25,0.43661879,0.6301188
ST6GAL1,0.9718598569179225,0.0,0.14492753623188406,0.18333754465173913,1.0,10,0.289936915,0.48949027
ST6GALNAC1,1.728881003503506,0.0,0.043478260869565216,0.04561950405757331,1.0,3,0.9945531666666666,1.0852442
ST6GALNAC4,1.5887357905283574,0.0,0.18840579710144928,0.13218724663845172,1.0,13,0.42805041692307694,0.6860229
ST6GALNAC6,3.0895717934023827,0.0,0.43478260869565216,0.16753207060382702,1.0,30,0.5403794073333332,0.927438
CD81,2.028230394446333,0.0,0.4057971014492754,0.14741830862987837,1.0,28,0.37097376607142857,0.57322043
CD83,2.815135434483986,0.0,0.4057971014492754,0.2645189813333755,1.0,28,0.4763220125,0.8757397
CD84,3.8075413161923777,0.0,0.5652173913043478,0.19266432699097913,1.0,39,0.5754369907692308,1.1562937
CD8A,0.9467057217553423,0.0,0.057971014492753624,0.22456070549195406,1.0,4,0.436594065,0.7208333
CD9,0.8830570821936801,0.0,0.043478260869565216,0.19233383313336638,1.0,3,0.47930724666666674,0.71422577
CDC14A,3.0847651649725827,0.0,0.463768115942029,0.22118480915251926,1.0,32,0.5056926440625,0.9401599
CDC26,0.5651555154485381,0.0,0.057971014492753624,0.11640471036285693,1.0,4,0.2757384175,0.37770766
SRP9,0.45052300725350775,0.0,0.057971014492753624,0.05972191809227456,1.0,4,0.223885475,0.2632914
SRR,1.1604675041471133,0.0,0.07246376811594203,0.08718569929641151,1.0,5,0.512733262,0.6341955
SRRM2,2.513225300836826,0.0,0.5942028985507246,0.08749092600869002,1.0,41,0.3880230880487805,0.49532148
SRSF3,0.43687039131069466,0.0,0.057971014492753624,0.06838992348581008,1.0,4,0.2165987125,0.24470243
SRSF4,0.6232743143707624,0.0,0.057971014492753624,0.19606353502145502,1.0,4,0.29404161,0.42929026
SRXN1,2.043610744524842,0.0,0.2753623188405797,0.11402603589322857,1.0,19,0.4598328378947369,0.63836795
CDC40,0.6046077693215619,0.0,0.043478260869565216,0.16636058029674627,1.0,3,0.33376563333333337,0.46345755
CDC42EP3,0.5228580775841714,0.0,0.07246376811594203,0.08329681734682137,1.0,5,0.23075646600000002,0.2828727
CDC42SE1,1.113879075312719,0.0,0.11594202898550725,0.15077859621451695,1.0,8,0.3781412875,0.5077548
CDC42SE2,2.142131882216766,0.0,0.5362318840579711,0.1063313513468962,1.0,37,0.34601991378378383,0.50686955
CDCA7,0.6466430305689838,0.0,0.057971014492753624,0.04034580283191658,1.0,4,0.32246692250000003,0.35718548
CDH23,1.7227771681256399,0.0,0.10144927536231885,0.22163301735213126,1.0,7,0.5999002128571428,1.1051916
CDIP1,1.1768864709394542,0.0,0.15942028985507245,0.05061721066757641,1.0,11,0.35335194000000003,0.41063604
CDK10,3.201341690556901,0.0,0.6521739130434783,0.12056756398817403,1.0,45,0.4668674895555555,0.6824887
CDK11A,1.9828754323584707,0.0,0.5217391304347826,0.055171985134782275,1.0,36,0.3289443575,0.3939351
CDK11B,0.8171757140674877,0.0,0.07246376811594203,0.15162764013803565,1.0,5,0.351791644,0.5260242
SPTBN1,2.9918098972489147,0.0,0.4782608695652174,0.2058944536304863,1.0,33,0.4875601069696969,1.0057229
SRD5A1,0.6965534736719914,0.0,0.043478260869565216,0.10667975545337871,1.0,3,0.39425774666666663,0.50152874
SRGAP2C,2.803576845113978,0.0,0.37681159420289856,0.16025537785918842,1.0,26,0.5253208088461538,1.0532045
CDK2AP1,1.0964127058780964,0.0,0.13043478260869565,0.12808092073768584,1.0,9,0.3559650211111111,0.51597714
CDK5RAP3,1.849045882373155,0.0,0.391304347826087,0.11562253056872107,1.0,27,0.34733600444444446,0.6062627
CDKN1C,1.560085737585388,0.0,0.15942028985507245,0.2727822171681995,1.0,11,0.4165755809090909,0.8099933
CDR2,1.3693459453853258,0.0,0.08695652173913043,0.19597279554440505,1.0,6,0.5259105833333333,0.7491773
CDS2,0.8065749916043059,0.0,0.043478260869565216,0.020228249525394926,1.0,3,0.4653233966666666,0.4826599
CEACAM21,2.5647452209215635,0.0,0.2318840579710145,0.07460027510597711,1.0,16,0.635670258125,0.8129704
CEACAM4,1.1479093111324976,0.0,0.057971014492753624,0.1701873154192588,1.0,4,0.5478158200000001,0.7673396
CEBPB,0.508717225928741,0.0,0.057971014492753624,0.06820067289906362,1.0,4,0.2522518,0.28225178
SRGN,0.7497332886681768,0.0,0.13043478260869565,0.13863540473392155,1.0,9,0.24272805555555552,0.3450193
SRP19,0.6353759605904042,0.0,0.08695652173913043,0.05088242935052634,1.0,6,0.25828803666666666,0.30106878
SRP54,0.44602225686476926,0.0,0.043478260869565216,0.05196830961809229,1.0,3,0.25620139333333336,0.29226214
SRP72,1.1647690241361803,0.0,0.13043478260869565,0.13944462412698355,1.0,9,0.37616411555555557,0.5787402
SPEF2,1.303282010630749,0.0,0.15942028985507245,0.11613047143740562,1.0,11,0.3801938645454545,0.66886073
CEBPZ,1.197897258546006,0.0,0.18840579710144928,0.04731455475142465,1.0,13,0.3309718992307692,0.39543834
CEBPZOS,1.004004242773093,0.0,0.08695652173913043,0.15356552643955101,1.0,6,0.392628845,0.63134825
CELSR2,0.5084135368850173,0.0,0.043478260869565216,0.043614261567876955,1.0,3,0.29253224333333333,0.3169413
CENPH,0.4873748090614501,0.0,0.043478260869565216,0.012890941218204333,1.0,3,0.28130710333333336,0.28946227
CENPK,5.876343691484587,0.0,0.5362318840579711,0.1389611598946141,1.0,37,0.938222799189189,1.2824427
CENPQ,0.8434872053319599,0.0,0.08695652173913043,0.12277435967822692,1.0,6,0.33622511833333335,0.43771622
CENPS,0.9517442555696425,0.0,0.057971014492753624,0.06866589446522742,1.0,4,0.47197529250000003,0.5489014
CENPU,1.4856167158894114,0.0,0.13043478260869565,0.11846926627929433,1.0,9,0.48343731666666667,0.716735
CEP104,1.0680949188008342,0.0,0.11594202898550725,0.12418601146433117,1.0,8,0.365527645,0.58635634
CEP126,0.7897791887413075,0.0,0.043478260869565216,0.069781756494532,1.0,3,0.4515247,0.54101807
SPOCK2,3.522867255208258,0.0,0.6811594202898551,0.11797674731017649,1.0,47,0.5032193636170211,0.673857
SPON1,1.085408663860836,0.0,0.07246376811594203,0.183755113366189,1.0,5,0.4519381,0.79931307
SPPL2A,1.306998039893753,0.0,0.21739130434782608,0.09201539708864592,1.0,15,0.3329068606666667,0.41514197
SPTAN1,0.47729558898898305,0.0,0.043478260869565216,0.132365726250101,1.0,3,0.2670252833333333,0.36101255
SOD2,0.853444280598012,0.0,0.14492753623188406,0.10235730883359939,1.0,10,0.26450093900000005,0.39989597
SOWAHC,1.0615211556930508,0.0,0.057971014492753624,0.1602960351343703,1.0,4,0.5078394675,0.705117
SP140,1.134745091965845,0.0,0.14492753623188406,0.18966243995898902,1.0,10,0.337482451,0.6366669
SPACA6,1.2305696685402867,0.0,0.057971014492753624,0.14792151634652773,1.0,4,0.59250045,0.8622228
SPART,0.5170695569947585,0.0,0.043478260869565216,0.053605613581304556,1.0,3,0.29687778000000004,0.34071997
SPATA13,0.5588873848573217,0.0,0.08695652173913043,0.055756550384268966,1.0,6,0.22700971,0.26370415
CEP152,0.7862177512831615,0.0,0.08695652173913043,0.02945269851488419,1.0,6,0.3205278266666666,0.34782016
CEP19,0.5452145812619451,0.0,0.043478260869565216,0.13474489281314606,1.0,3,0.30482692333333333,0.41262206
CEP192,1.1371980614614787,0.0,0.11594202898550725,0.04403368521149753,1.0,8,0.4007634775,0.46244916
CEP290,0.5457239908696392,0.0,0.043478260869565216,0.1271913284452122,1.0,3,0.30641446,0.4054047
CEP72,1.0154529705267956,0.0,0.10144927536231885,0.11400204865552821,1.0,7,0.37449409000000006,0.5518908
CERCAM,0.47360137985575007,0.0,0.043478260869565216,0.055932464211612576,1.0,3,0.27176886333333333,0.29797226
SPATC1L,1.4151130978063284,0.0,0.17391304347826086,0.12364922460598304,1.0,12,0.398160045,0.61419445
SPDL1,0.980444516239077,0.0,0.043478260869565216,0.01112980229861793,1.0,3,0.5659311866666666,0.57767326
SNRPA,1.4744378768431208,0.0,0.2608695652173913,0.10743461282913924,1.0,18,0.3391551938888888,0.5754961
SNRPC,1.5519557505536352,0.0,0.3333333333333333,0.11795307621865225,1.0,23,0.316319082173913,0.49660298
SNRPD2,1.2150559920528312,0.0,0.21739130434782608,0.13439568691732595,1.0,15,0.30487995333333334,0.4854427
SNRPG,0.5119606962844294,0.0,0.043478260869565216,0.08267572743223495,1.0,3,0.29208814666666666,0.33993077
SNTB1,0.5688744783127742,0.0,0.043478260869565216,0.12956918051867183,1.0,3,0.31951271,0.4125693
SNW1,0.6663878749976285,0.0,0.07246376811594203,0.1283216283793327,1.0,5,0.289704684,0.41232136
SNX16,1.4034257305897944,0.0,0.14492753623188406,0.0772130808785978,1.0,10,0.439240985,0.5374492
SNX17,0.785096933889958,0.0,0.07246376811594203,0.09196949919841613,1.0,5,0.346263162,0.40788892
CERK,1.434197095580825,0.0,0.2608695652173913,0.08893485884003693,1.0,18,0.333918745,0.43937424
CERS6,1.1449354325128016,0.0,0.10144927536231885,0.061864957017713884,1.0,7,0.4296329185714286,0.53567797
CFAP44,1.0424720503898934,0.0,0.11594202898550725,0.09759212952679697,1.0,8,0.36297137749999997,0.4629167
CFAP70,0.9126384599563895,0.0,0.057971014492753624,0.07608682401899003,1.0,4,0.4515903025,0.55428505
CFAP97,1.857127401760854,0.0,0.2753623188405797,0.13422656599582616,1.0,19,0.4147220942105263,0.5802698
CGGBP1,0.3353292418769285,0.0,0.043478260869565216,0.06668586229476348,1.0,3,0.19177977999999998,0.229227
SOD1,1.3803767407146188,0.0,0.07246376811594203,0.21731028848287104,1.0,5,0.568901992,0.7917895
SNHG7,3.1743876084647855,0.0,0.5942028985507246,0.11771182764304489,1.0,41,0.48536075487804875,0.750896
CHCHD10,2.107982420954345,0.0,0.391304347826087,0.12162393154942741,1.0,27,0.39641480407407415,0.58678925
CHCHD5,1.3076323673041645,0.0,0.2028985507246377,0.10458359883000812,1.0,14,0.3436699907142858,0.45836827
CHD1L,1.1459462785907701,0.0,0.11594202898550725,0.19019411002585485,1.0,8,0.38065141625,0.6916347
CHD3,1.0601678508504981,0.0,0.18840579710144928,0.09145915062601095,1.0,13,0.2902944430769231,0.36463866
CHD6,0.494237468430038,0.0,0.043478260869565216,0.1710607009072831,1.0,3,0.2697602,0.34651068
CHI3L2,3.7047167181255194,0.0,0.391304347826087,0.19038667481169647,1.0,27,0.6748588781481482,1.2323503
CHMP1A,0.8811494846579131,0.0,0.17391304347826086,0.06495181716499987,1.0,12,0.25250681999999997,0.3092284
CHMP4A,1.605726958561147,0.0,0.2753623188405797,0.08244860301822743,1.0,19,0.3643280710526316,0.49393588
CHMP4B,1.428577871242176,0.0,0.14492753623188406,0.14732678953267198,1.0,10,0.43665460100000003,0.60157984
CHMP5,0.6332965940431287,0.0,0.043478260869565216,0.11408967673844139,1.0,3,0.3568124366666667,0.46815595
CHMP7,0.6272093041026022,0.0,0.057971014492753624,0.04972565129178608,1.0,4,0.3120681725,0.34209216
SNHG9,1.9773586663376297,0.0,0.5362318840579711,0.13061454550720697,1.0,37,0.31430134,0.66268736
SNIP1,1.7744866998205095,0.0,0.34782608695652173,0.08875089962196081,1.0,24,0.3571249308333333,0.54184973
SNRK,0.6513665123244812,0.0,0.057971014492753624,0.15186745921921618,1.0,4,0.3138685675,0.43068764
SNRNP25,1.3601644675839106,0.0,0.2318840579710145,0.08549011716885913,1.0,16,0.336132615,0.45289737
