gene,n_celltypes,magnitude,uniformity,non_additivity,sparsity,gini
PSMA6,4,0.5242569824483769,0.23981988528333303,0.9472870820996006,0.9420289855072463,0.9447464357630097
AXIN2,4,0.6764176537972323,0.23987068543283246,0.9472582408814115,0.9420289855072463,0.9445874031894317
OCLN,4,0.7403349490416836,0.23997525091956196,0.9472390100322806,0.9420289855072463,0.9446641129071467
QRSL1,4,0.6047753353268153,0.23992576386450212,0.9472066150059024,0.9420289855072463,0.9446621158191594
CTLA4,4,0.6266356100858994,0.23984358510971746,0.9472065977353743,0.9420289855072463,0.944705304732152
NAGPA,4,0.6205343616768723,0.23996851735024355,0.9471485992942178,0.9420289855072463,0.9445921402738675
HHAT,4,0.9027471190349048,0.23988098429520233,0.9470933376504885,0.9420289855072463,0.9446445482103629
POLR2I,4,0.6361497997475283,0.2399990129788343,0.9470859757755745,0.9420289855072463,0.9445288159832594
OLFM1,4,1.174458767716548,0.23998916702259035,0.947039798260746,0.9420289855072463,0.9445851543165485
TIAM1,4,0.8552229561987199,0.2400235050365279,0.9470138230415343,0.9420289855072463,0.9445499387884393
SNX29,5,0.9684338075889599,0.26123428886185857,0.9469262788428454,0.927536231884058,0.9372696435576771
ST8SIA1,4,0.7146833122865798,0.23998871417259213,0.9469252970871839,0.9420289855072463,0.9445195720168686
BAHD1,4,0.7369924105791436,0.24005158044915056,0.9469227189646664,0.9420289855072463,0.9444775547641265
ARNTL,4,0.6377670076765735,0.23993780973453907,0.9469059466119889,0.9420289855072463,0.9444053854860696
FRG1,4,0.6660190993124829,0.24006102186752823,0.9468659192620617,0.9420289855072463,0.9444833395105873
CD72,4,0.6623371552492862,0.2400426445947562,0.9468474141822331,0.9420289855072463,0.9444835343978926
TMTC2,5,1.0155529499862994,0.2609998823876955,0.9468442989312175,0.927536231884058,0.9372428552103019
CSTA,5,0.5002318024239121,0.25891172259089024,0.9468120383293173,0.927536231884058,0.9386087299291415
RSRC2,4,0.5398399134577324,0.24006501297652744,0.9467768645356576,0.9420289855072463,0.9444507978564621
TRIM61,4,0.8858221597042912,0.24011717177744693,0.946738916365879,0.9420289855072463,0.9443986800872612
GGA2,5,0.7639998473806071,0.2609402791697656,0.9467384524290988,0.927536231884058,0.9376799443092732
TRIM58,5,0.9920711908776587,0.2604161132990041,0.9467242339395768,0.927536231884058,0.9379956867456537
LCP1,5,0.5819818185604365,0.2612252898961669,0.9467217461673768,0.927536231884058,0.9372055319685393
INAFM2,4,0.762653400505077,0.2400411937376566,0.9467167777225449,0.9420289855072463,0.9443982850316747
CDCA7,4,0.6466430305689838,0.2401353063247081,0.9467160840825167,0.9420289855072463,0.9443678726279371
S100A8,7,0.8016234872707362,0.28152719145613775,0.9467116789579182,0.8985507246376812,0.9284058029862851
CHAF1A,4,0.5850573673247742,0.24009050538642862,0.9467095798771126,0.9420289855072463,0.9443505707075043
HELZ,5,0.8831688751857422,0.26083908026353725,0.9466749055991683,0.927536231884058,0.9367953198275973
TMEM79,4,0.6199212997010421,0.23987215250107932,0.9466737245303294,0.9420289855072463,0.9442630304356142
SLCO4C1,5,0.6336659264978398,0.2608371148800464,0.9466620038285104,0.927536231884058,0.9367055925464596
RIC3,5,0.7856763371766992,0.2614981586008434,0.9466517255899669,0.927536231884058,0.9370141316800804
RPS21,4,0.5118300886599867,0.24015050715789135,0.9466443040151881,0.9420289855072463,0.9443529435088613
ZCCHC14,4,0.7135308471210604,0.24013158409852828,0.9466428167449839,0.9420289855072463,0.9443133488096058
TCF12,4,0.6160532751310466,0.24011770595124196,0.9466426265648186,0.9420289855072463,0.9443742017890023
KMO,4,0.94280114236876,0.24013986575356294,0.9466163810004118,0.9420289855072463,0.9443289719091323
EVI5L,5,0.9061072088305905,0.26113681838292946,0.9465940586630112,0.927536231884058,0.936949896860901
SUN1,5,0.6685254641325716,0.26151932161188896,0.9465681946263,0.927536231884058,0.9369738653404874
PFN2,5,1.5197374346681467,0.26121178502794135,0.9465591856747223,0.927536231884058,0.9372109565632519
ILVBL,4,0.8367747173946078,0.24018093232718193,0.9465129675183945,0.9420289855072463,0.944256738382841
LMF2,4,0.4990249641934112,0.23984491696014595,0.9465127924223171,0.9420289855072463,0.9443910427607345
NDUFV2-AS1,4,0.626946843562157,0.24018303527615967,0.9464824717444743,0.9420289855072463,0.9442392290361354
MTURN,4,0.6291346025559476,0.24016966552056776,0.9464821277353854,0.9420289855072463,0.9442397054708312
SATB1,5,0.6656671155015059,0.2603162812025718,0.9464148499864815,0.927536231884058,0.9365316818041287
GAS7,6,0.998908585364003,0.2767669379201298,0.9463959017126563,0.9130434782608696,0.9300440980071809
AC136475.9,6,2.110214878307609,0.27548972384649095,0.9463418639076089,0.9130434782608696,0.9314654691767166
ACSM3,4,0.6953753911482692,0.2402219484931276,0.9462868241023572,0.9420289855072463,0.9441459593856292
PRXL2C,4,0.7532351991587226,0.24024596833270925,0.9462761202294,0.9420289855072463,0.9441487548090005
GPRIN3,5,0.6347053683269959,0.26116975533278136,0.9462721951578871,0.927536231884058,0.9374509059454585
PRPF38B,5,0.6920414242942234,0.26109126715986974,0.946267345684606,0.927536231884058,0.9376435275848852
CRELD1,4,0.7867479993481424,0.24021437698286152,0.9462570898974965,0.9420289855072463,0.944174233002762
ZNF223,5,0.9471410108759838,0.26146877576693334,0.9462388660893954,0.927536231884058,0.9368998044421487
DBI,7,1.3412140986651875,0.2871791768503014,0.9462273486671741,0.8985507246376812,0.9225676986262547
EAF1,5,0.7680190977577829,0.2614239209410924,0.9462176343274376,0.927536231884058,0.9368828771470099
KIZ,4,0.6438073759568302,0.24024436646904684,0.9461905835675364,0.9420289855072463,0.9441349370705014
ARHGAP12,4,0.663424491356558,0.24022736178013374,0.9461405366151628,0.9420289855072463,0.9440852188747255
ALOX5,4,0.7895701008686553,0.24027491554318461,0.9461373217543595,0.9420289855072463,0.944095585574058
PRKRA,4,1.0183084050588505,0.24027387462772146,0.9460976673071312,0.9420289855072463,0.9440860008213493
SLC38A7,6,1.4862595260420957,0.2759231672755413,0.946045490513561,0.9130434782608696,0.9289672005470944
CEBPG,5,0.819995901056803,0.2611291243805414,0.9460234664184042,0.927536231884058,0.9375981412010468
SLC22A5,4,0.7274166470131577,0.2401598849717914,0.9459994154291704,0.9420289855072463,0.9439573396236494
HHEX,5,0.9362873266240708,0.2616041353724564,0.9459879244558946,0.927536231884058,0.9373866118474306
ZNF160,4,0.59188469392691,0.2402805688471275,0.945986296686627,0.9420289855072463,0.9439810794899941
SNW1,5,0.6663878749976285,0.2616820235992987,0.9459856191814898,0.927536231884058,0.9368349006071982
AC002467.1,6,1.2173415141488035,0.27681522686372406,0.9459831570308571,0.9130434782608696,0.9302384420543779
RTP4,5,0.7725106675780664,0.26175060245434933,0.9459584831818235,0.927536231884058,0.9369588220309264
RBMS1,5,1.0703821893581262,0.2620590426877624,0.9459530517295542,0.927536231884058,0.9369386371743359
AC064836.3,4,1.0827348590336057,0.24032452297644302,0.9459383780817368,0.9420289855072463,0.943988512449232
SNPH,7,1.9362120191521222,0.28759525006338865,0.9459267672513273,0.8985507246376812,0.9251755644872754
C2orf15,5,1.3081721041975876,0.2618522230031365,0.9458944606927868,0.927536231884058,0.9365948381754743
TEX264,5,0.5176997932444883,0.2607208158358277,0.9458872497951526,0.927536231884058,0.9376902540348898
SESN3,5,0.7206598674697549,0.26178102177991985,0.9458706930170401,0.927536231884058,0.9368890577385863
MPP7,4,0.5686490892890295,0.24031727534783714,0.9458657196755077,0.9420289855072463,0.943951844340083
MSR1,5,1.035813331381858,0.2617141860887464,0.9458608175799064,0.927536231884058,0.93736284922167
RNF115,5,0.8056058606879561,0.26189148540253554,0.9458309739629163,0.927536231884058,0.9364919587387552
AL158071.3,5,1.1816900119878262,0.2615321164870879,0.9458255949774107,0.927536231884058,0.9373291152615632
DHCR24,5,0.8813891381645025,0.26107067525831085,0.9458139221269076,0.927536231884058,0.9367832264175016
PHLDB3,5,0.8550504778656016,0.2622303023797915,0.9458007258777159,0.927536231884058,0.9367839598580917
CGRRF1,4,0.78839186910494,0.24034676168386102,0.9457999208076489,0.9420289855072463,0.9439289562380407
TRAPPC13,4,0.5549928763110501,0.24032782967318106,0.9457801398725901,0.9420289855072463,0.9439351731359169
FOXO1,4,0.5716625434833469,0.2403172072761674,0.9457569981036944,0.9420289855072463,0.9439064180223441
AGAP1,5,1.4352201392753794,0.2600232042374928,0.9456616345013039,0.927536231884058,0.937869742299434
AL357054.4,5,1.5831081857916187,0.26209134713403326,0.9456514326422639,0.927536231884058,0.9369101279006466
INPP5E,4,0.8175816921296973,0.24037616967388942,0.9456273880709418,0.9420289855072463,0.9438205159098944
KLK1,4,0.8337413775857608,0.24035285217844468,0.945626970332306,0.9420289855072463,0.9438426886633047
ADSL,5,0.8681710379825914,0.2618160416682507,0.9456194355999519,0.927536231884058,0.9369889263903232
CD180,5,0.7119878002337793,0.2611492698140387,0.9456004127746258,0.927536231884058,0.9373311470368199
DENND5B,5,0.9679325153984458,0.2616794380696349,0.9455934794636801,0.927536231884058,0.9372837157642107
LYRM4,4,0.8393470189723767,0.2404119001502873,0.9455003041839635,0.9420289855072463,0.943751904785421
CSF3R,4,0.6898798286203488,0.24041933521211678,0.945442363999256,0.9420289855072463,0.9437371206993609
ZNF343,4,0.7288797567984691,0.2403986559754012,0.9454404907482955,0.9420289855072463,0.9437611306042478
S100A11,4,0.36995955948145426,0.24040604819986852,0.9453870986206814,0.9420289855072463,0.9436845855469715
EIF3G,7,0.8070094327554589,0.28978365029476877,0.94537096059816,0.8985507246376812,0.9235869354903018
ZNF302,5,0.6411107745394485,0.26243218614692354,0.9453515603742412,0.927536231884058,0.9366626129435525
MPHOSPH8,4,0.6999054212207293,0.24043165404147904,0.9453501593960414,0.9420289855072463,0.9436819703373116
PRF1,4,0.3219220832337591,0.24044874850384212,0.9453322281946086,0.9420289855072463,0.9436931057617733
MAP6D1,4,1.2000739374180232,0.2404394100421393,0.9453302321759582,0.9420289855072463,0.9436687155296504
CUX1,5,0.9969458015094355,0.26096251197523607,0.9453245826558194,0.927536231884058,0.9374993294928737
NSL1,5,0.6459966113964858,0.2626275122570471,0.945293301596849,0.927536231884058,0.9363750275522315
NUCB1,5,0.9777357278449641,0.262062409814048,0.9452619012101,0.927536231884058,0.9370656128835496
ZBTB49,5,1.0012943526249876,0.26229442970220135,0.945259639801359,0.927536231884058,0.9368394636454737
ZNF136,4,0.6258254006104466,0.24046797002206335,0.9452532704081658,0.9420289855072463,0.9436449078382914
SLC25A15,5,1.0065473844400497,0.26200106482824453,0.945238776798363,0.927536231884058,0.9370956921462953
TTC24,5,0.9807304691833734,0.2621614511056272,0.9452225969968545,0.927536231884058,0.9367943610787887
LINC00944,4,0.8783668790544424,0.2404869524517592,0.9451441527769845,0.9420289855072463,0.9435945879530659
GAS6,5,1.0505126520074248,0.2613757558819857,0.9451173782684662,0.927536231884058,0.9372414778070303
DNAJC16,5,0.6366063597133322,0.26252009919581293,0.9450795663865484,0.927536231884058,0.9361481548570054
ODC1,5,0.5477176061304018,0.2621793060843187,0.9450485241583086,0.927536231884058,0.9359314571814205
TLE2,4,0.582720271312528,0.24048568813075735,0.9450061533772164,0.9420289855072463,0.9435162415210784
EPB41L3,7,1.3743156821301565,0.286869030535065,0.9450047181054692,0.8985507246376812,0.9204851283138124
BRICD5,5,0.8430971971418458,0.2620998645176221,0.9449809470548726,0.927536231884058,0.9362894578730356
MMP17,4,1.2481432261407792,0.24051792542808006,0.9448194507889207,0.9420289855072463,0.943440158146085
RPN2,5,0.6052432544689871,0.2613129164483321,0.9447903211728101,0.927536231884058,0.9355010553639842
GAR1,4,0.5176436382864602,0.2405545958039729,0.94467421791487,0.9420289855072463,0.9433418104364113
ATP8B3,4,0.6337484666535051,0.24055767560003688,0.9446348839163655,0.9420289855072463,0.9433209763348356
LACC1,4,0.6958487221037752,0.24057263633928536,0.9446318947135165,0.9420289855072463,0.9433246950767236
CTR9,5,0.8099446538693496,0.2628636871431263,0.94462567721958,0.927536231884058,0.9359045384116709
GALNT2,6,1.1781926485583836,0.27670626281763255,0.9445626367855571,0.9130434782608696,0.9306950401483778
KCTD12,5,0.8923939852176226,0.2631678076746319,0.9445620561244088,0.927536231884058,0.9363125428149399
SMARCB1,4,0.8298836656324623,0.24057637069324803,0.9445422774965608,0.9420289855072463,0.9432777406327556
ARRB1,5,0.7723672537031081,0.2630032247874716,0.9445388466661446,0.927536231884058,0.9361627773726658
INSIG1,5,0.8484604818855076,0.2631426296846698,0.9445289087091937,0.927536231884058,0.9361098912415563
AMIGO2,5,0.7421095134308584,0.26297634037050155,0.9445286466614563,0.927536231884058,0.9362910564118719
MTR,5,0.5748443221170899,0.2626553407639034,0.9445082737494466,0.927536231884058,0.9366000265680591
PMS1,4,0.8041500410434047,0.2405931428761084,0.944495381705701,0.9420289855072463,0.9432673492764194
CYBRD1,6,2.0533368528967033,0.2788290106367925,0.9444904421875888,0.9130434782608696,0.9296796897314263
BTBD2,4,0.615720418037764,0.24059150563604345,0.9444621109738794,0.9420289855072463,0.9432376379298061
DSTYK,4,0.6340737636449152,0.2405769530097866,0.944432698746516,0.9420289855072463,0.9432446025309873
SMG5,6,0.9703810785023723,0.277903124575075,0.9444224232491891,0.9130434782608696,0.9282001478991835
CANX,5,0.5361928824663931,0.2627826712701807,0.9444089155356418,0.927536231884058,0.9362864540652454
BMP8B,5,1.1777885904434924,0.26264034237404,0.9443976153277988,0.927536231884058,0.9365144938563466
WEE2-AS1,5,1.188304033348526,0.26282135072852764,0.9443763830953302,0.927536231884058,0.936144803882207
UST,4,0.6179666408775775,0.24061436393520094,0.9443703792790574,0.9420289855072463,0.9431994816077566
ANKRD12,5,0.6106047312920929,0.2631072447557341,0.9443577215705421,0.927536231884058,0.9359923858159679
NFX1,5,1.1033844668546635,0.2631793885491821,0.9443265354863489,0.927536231884058,0.936216510281155
MAX,5,0.6810683260400673,0.26312862465352604,0.9442716657445777,0.927536231884058,0.9360250146503435
APIP,5,1.1661761046959045,0.26170339588118163,0.9442516851495584,0.927536231884058,0.9369513337447001
CXCL16,5,0.9175271471828416,0.26155988645490974,0.9442241178935634,0.927536231884058,0.9367312489654913
DOC2A,4,0.42920640103677554,0.2406230318396582,0.944151647887104,0.9420289855072463,0.9431020932139127
BMP2K,5,0.8531962556379469,0.2633731852093346,0.9441422790172149,0.927536231884058,0.936186143244534
C12orf42,5,0.9806353541364013,0.26332020846420534,0.9441406879569566,0.927536231884058,0.9356983834157763
AC008035.1,6,1.8918741302848296,0.2786748878181105,0.944060729322912,0.9130434782608696,0.9297479283852982
MCM3AP-AS1,4,0.533443122012947,0.24064872482875968,0.9440573783538105,0.9420289855072463,0.9430468497920095
VAT1,4,0.6103770267834024,0.24064981414874972,0.9440414273311131,0.9420289855072463,0.943030714623535
SLC2A4RG,6,0.9287250932476308,0.2778199917794484,0.9440119935851669,0.9130434782608696,0.9275890913132053
ZSCAN21,4,0.7382211412771744,0.24066108342398754,0.9439817788296735,0.9420289855072463,0.9430076628128145
LINC02084,4,0.7161145397253642,0.24065731428738865,0.9438964252405161,0.9420289855072463,0.9429546335267508
P2RX4,5,1.0046327154365582,0.2612782698188165,0.9438809164918492,0.927536231884058,0.9368958605293116
FUT11,5,0.48824918131391515,0.26343413811572997,0.9438340954596177,0.927536231884058,0.9355200626260542
FOXN2,5,0.6234683259963317,0.2633664940090538,0.9437737242473687,0.927536231884058,0.9354162380146858
PRPF19,4,0.46680075083644007,0.24067086856606476,0.9437635980949182,0.9420289855072463,0.9428980896391107
IMPACT,4,0.5914147383904904,0.24068634369991135,0.9437341876420814,0.9420289855072463,0.9428790456455548
SMAD2,6,1.074806505560585,0.27922324793821335,0.9435623451898195,0.9130434782608696,0.9284783302963455
ZZEF1,5,0.7730474519223314,0.2624438904040823,0.9435320185331079,0.927536231884058,0.9364667590630038
MPEG1,6,1.0015877893790286,0.2787261097170271,0.9435202365299308,0.9130434782608696,0.9276763340761544
ADD1,5,0.6005672231221991,0.2635776961943078,0.9434169622305127,0.927536231884058,0.9358234987561468
STK17B,5,0.7149068302461105,0.2640325010283507,0.943386726730865,0.927536231884058,0.9356051262790156
DOP1B,4,0.5424625910621267,0.2407052237148065,0.9433444356955909,0.9420289855072463,0.9426803159789149
CDKN1A,5,0.6589585823188617,0.2632468366105355,0.943341005335381,0.927536231884058,0.9355749040342671
ZNF714,5,1.0251009261548942,0.262737814226731,0.9433392371874167,0.927536231884058,0.9362944916846171
SPNS1,5,0.8119073695932018,0.26399849344590687,0.9432779513259771,0.927536231884058,0.9353495295542954
DCAF16,5,0.6359637910501195,0.26325575183583105,0.9432745652758597,0.927536231884058,0.9360443153318735
SLFN13,5,0.8230999434814363,0.26264057862263257,0.9432689949248163,0.927536231884058,0.9363050198688044
GZMH,6,1.071524428075374,0.27449930900270664,0.9432192962423864,0.9130434782608696,0.9314894255327587
ZNF155,5,0.9014716595956155,0.2637892194683409,0.9432012016101472,0.927536231884058,0.935339906722202
SNHG22,5,0.6243210230464167,0.2639321489085707,0.9431823909002818,0.927536231884058,0.9355214184416277
MS4A14,5,1.1064849229379345,0.2635624604823121,0.9431553570763122,0.927536231884058,0.9350637924793436
ATP11B,8,0.8476287067780409,0.30169049293339334,0.9431410059995843,0.8840579710144928,0.9133651819710282
COMT,5,0.6367794603797141,0.2641958186501039,0.9431368074774774,0.927536231884058,0.9354326398382768
CDR2,6,1.3693459453853258,0.2774121226331984,0.9430747821600609,0.9130434782608696,0.9300845909169047
TM6SF1,6,1.1292781879067468,0.2788261635376954,0.9430699132542413,0.9130434782608696,0.9298069739076412
MRPL47,5,0.8743943097680396,0.2640214070779898,0.9430324435021583,0.927536231884058,0.9352110637204962
SUPT6H,5,0.9414269504865692,0.2632690922153333,0.9430035315224727,0.927536231884058,0.935845612731156
EIF4G2,5,0.6080597702347801,0.263376990691306,0.9429895141037113,0.927536231884058,0.9359064459591699
IL17RA,4,0.5590736455278882,0.2407514239230486,0.9428538625358008,0.9420289855072463,0.9424411717325305
EEF1A1,5,0.8127975353824618,0.2639057737269121,0.9428352220672213,0.927536231884058,0.9349461736736135
HDGFL3,5,0.8049700911599414,0.2643698787438131,0.9428281308948123,0.927536231884058,0.9352805364315309
TESK2,6,1.2447354980936822,0.2789086472755615,0.9428245926093588,0.9130434782608696,0.9296919677171845
SIGLEC6,5,1.0186065780764573,0.2618392295968586,0.9428214851310702,0.927536231884058,0.9363592848139951
KIF19,5,0.8117600423083428,0.26390618408518707,0.9427931440171526,0.927536231884058,0.9355242865015844
TMEM242,5,0.8513960093906814,0.26371486888278356,0.942771851274436,0.927536231884058,0.9355424051182784
ABLIM1,7,0.9795375930495768,0.2920969353741006,0.9426195556770518,0.8985507246376812,0.9220758021545423
SNX24,5,0.9747960601685064,0.26435594704541154,0.9425931926473684,0.927536231884058,0.935220155219503
TNS3,5,0.9257406354223544,0.26411202365641073,0.942552052410408,0.927536231884058,0.9348386286644008
AL391988.1,5,1.7224936641706161,0.2644154077640059,0.942549031907279,0.927536231884058,0.9351520062400253
COX6A1,6,0.8311039673415986,0.2798679421800595,0.9425432456278311,0.9130434782608696,0.9291794670910734
CCR5,6,0.7386380654460469,0.27933249883291106,0.9425059954566626,0.9130434782608696,0.9269772101718906
SMIM14,5,0.694577137369219,0.2641018962497905,0.9424955850054785,0.927536231884058,0.9353929851438064
TAF6,5,0.8614892654338105,0.2644133227576699,0.9424785470490051,0.927536231884058,0.9350976706417072
BMP1,5,1.1436654748672082,0.2639481530332837,0.9424524577118393,0.927536231884058,0.9353971596570472
CD74,4,0.5875006540306046,0.24076584608955948,0.9424452809611359,0.9420289855072463,0.9422375931274772
SCLT1,5,1.012374418452654,0.2642769807112317,0.9423818426219364,0.927536231884058,0.9353145523972892
XYLT1,6,1.2785725934222716,0.2797541092891615,0.9423765118850632,0.9130434782608696,0.9291816466726441
SECISBP2L,5,0.7559342948414821,0.26342953660813334,0.9422916938420511,0.927536231884058,0.9356593371089934
PTPN22,5,0.8844251463707316,0.26378673977347716,0.9422878102423345,0.927536231884058,0.9354136633497719
RGCC,6,0.7739754064152397,0.2810403468668033,0.9422679042864401,0.9130434782608696,0.9278659630873364
OSTM1,5,0.6280522153234697,0.26439834072743607,0.9422621241393924,0.927536231884058,0.9351880664364371
RAP2B,5,0.7582222013200722,0.26252693747407857,0.9422581687536926,0.927536231884058,0.935973324387305
CDH23,7,1.7227771681256399,0.29344276299413063,0.9422549723250178,0.8985507246376812,0.9210352336444194
RBM26,5,0.6896203564382494,0.26455355537773695,0.9422162057894302,0.927536231884058,0.9350749971407453
NINL,6,1.614013661021594,0.2811048956117434,0.9422100791822099,0.9130434782608696,0.9283414297591226
ZNF682,5,0.7484432676547487,0.2646475045112841,0.9421923889643242,0.927536231884058,0.9351151897892439
BCKDHA,5,0.5774003062977616,0.26355970555850666,0.9421773625013854,0.927536231884058,0.9354911219153156
AL035701.1,6,1.7996896443685988,0.27980899465342396,0.9421624509116702,0.9130434782608696,0.9292001576323712
STX11,5,0.7894927689578162,0.2641502967181083,0.9421550984441073,0.927536231884058,0.9353491194662116
SAMD3,6,1.7662088328867773,0.28062309470969254,0.9421339613279538,0.9130434782608696,0.9287823402776925
PLEKHG5,6,1.8433564832803,0.281154912084639,0.942066825010015,0.9130434782608696,0.9280224577857098
SPINK2,5,2.1667939131776985,0.2647120117240403,0.9420599754980822,0.927536231884058,0.9348899963936471
RMND1,5,0.9649065272146096,0.26421497203477945,0.9420524163625076,0.927536231884058,0.9344486638292383
EIF4G3,6,1.5332688955443536,0.2803981215815737,0.9419978507551628,0.9130434782608696,0.928916128490493
GLG1,9,1.054959318055287,0.3084684621613225,0.941991434698195,0.8695652173913043,0.9043622224021329
ZDHHC24,5,0.8736463457081224,0.26363078147040014,0.9419581817213039,0.927536231884058,0.9352508658818796
WASHC3,5,0.8103200129044459,0.26415402876877164,0.941933394938065,0.927536231884058,0.9353122922561172
SLC7A5,5,0.9507814981164137,0.2639314136625038,0.9419177540332784,0.927536231884058,0.9342891926841865
SLAMF1,5,0.7817985143471725,0.26492931563901484,0.9419008261789781,0.927536231884058,0.934846986996496
NDC80,5,1.1782670622351945,0.2634937091182481,0.9418967086563876,0.927536231884058,0.935545101020317
CYTH1,5,0.6981175245532483,0.26407266118964434,0.941885203277767,0.927536231884058,0.9351500050438537
TNNI2,6,1.5390525324852276,0.27882029739890885,0.9418583358212446,0.9130434782608696,0.9295222619802672
NFIL3,5,0.7946452159465547,0.26477905740893476,0.9417173862192824,0.927536231884058,0.9345505262283629
PPIP5K2,5,0.6906004334398617,0.26407980349826005,0.9416464886338005,0.927536231884058,0.9341836453251867
CD200R1,5,0.5887329452485642,0.2650249530653226,0.9416451973561197,0.927536231884058,0.9346239435199423
MAVS,5,0.6141474122109548,0.26479378763263517,0.9416448095097127,0.927536231884058,0.9344376978406376
TRIM7,5,1.1333615016443466,0.2646038986984807,0.9416345094001851,0.927536231884058,0.935037920295579
RABGEF1,6,0.951241135211997,0.28120479770345014,0.9416280471239791,0.9130434782608696,0.926850414357278
SNHG15,6,0.7146966766908178,0.28101097443569933,0.9416166727661545,0.9130434782608696,0.9268086942665261
RSPH3,5,0.8492524377098797,0.26499452972061455,0.9416030736453473,0.927536231884058,0.9347523220980868
DUS2,5,1.1716520182094505,0.26510452404689866,0.9415999494294127,0.927536231884058,0.9345543748424986
WDR82,5,0.49149793611465786,0.2647871357439881,0.9415611745999661,0.927536231884058,0.9347334750714135
PCSK5,5,1.2403707547482679,0.26513265882476217,0.9415476315438032,0.927536231884058,0.9346599945970245
TOR1B,5,0.7817472770408365,0.26435145326332116,0.9415183592474954,0.927536231884058,0.9350607211699429
AC010969.2,5,0.8918802924258834,0.26495169722619494,0.9415169870730822,0.927536231884058,0.934735084658979
MCUB,7,1.472464822076439,0.2925735313266191,0.9414776259869831,0.8985507246376812,0.9232075734834075
MXD4,5,0.8484464912485515,0.26490927630777134,0.9414715194421287,0.927536231884058,0.9347078972003023
MIR3936HG,5,1.355172327820799,0.2650373387554267,0.9414648123898363,0.927536231884058,0.9344068148054708
ULK1,7,1.4677201685910861,0.29412159922106573,0.9414596758254169,0.8985507246376812,0.9212903098743971
IFT74,5,0.9154703788429436,0.2650153416261748,0.9414472197540499,0.927536231884058,0.9345439832864832
PRAM1,5,0.6994453614909479,0.2631397812965193,0.9414426714358093,0.927536231884058,0.9354618754807836
ZYX,5,0.7538202015309095,0.26491348968543,0.9414070311255693,0.927536231884058,0.934716384519823
RFX3-AS1,6,1.0395700396772634,0.28183406304596137,0.94137595826447,0.9130434782608696,0.9272523445857366
LDHA,6,0.8072514006440207,0.28208640372206367,0.9413617411242967,0.9130434782608696,0.9277899667194781
GPD2,5,0.8953230665607754,0.2652320461675535,0.9413236062744866,0.927536231884058,0.9345985767875342
HSPD1,5,0.4419312670529933,0.2651623652178386,0.9412542117224261,0.927536231884058,0.9345298802918551
AC064805.1,5,1.548956351980675,0.2650614524583358,0.9412484162123331,0.927536231884058,0.9346085838012187
PHLDA1,5,0.6482651697054146,0.26537020295856795,0.9412082586366982,0.927536231884058,0.9344101442172141
EID2,5,0.5308910473584766,0.26499304650826405,0.9411900890671511,0.927536231884058,0.9341904210888429
PAAF1,5,0.8512134874346092,0.26523276433906545,0.9411407367229012,0.927536231884058,0.934479092000824
SGMS1-AS1,5,0.8511353496333449,0.26499276816063694,0.9411334918731351,0.927536231884058,0.9346247901457184
TRAF5,5,0.6379028045720984,0.2652120501798463,0.9410296658213775,0.927536231884058,0.9345744484046826
SPG11,5,0.7844434408539697,0.26526342687535515,0.9409618672011714,0.927536231884058,0.9344831891259969
DYNLL2,5,0.7727558614157424,0.265275947700506,0.9409391728900359,0.927536231884058,0.9341171886168183
ABHD2,5,1.085968655544801,0.26384142849719244,0.9409253281322539,0.927536231884058,0.9350544315628481
RFK,5,0.8709433867374952,0.2655413186358142,0.9409173107636878,0.927536231884058,0.9342972620783483
ZFAND3,5,0.819602837473566,0.2647867448541862,0.9408913000020908,0.927536231884058,0.9339024281353585
TASOR,5,0.45764197389896416,0.2650750208177853,0.9408681150896124,0.927536231884058,0.9339256293999771
DRG1,5,0.6051708978457313,0.26551565088850765,0.9408509475967567,0.927536231884058,0.9342078880281319
PFKFB3,5,0.6852466719949447,0.26349148375149917,0.9408278307518166,0.927536231884058,0.9351000852613411
TSPAN15,5,1.5961214604545217,0.2649076461831516,0.9408241150793577,0.927536231884058,0.9346221470408076
AC093627.5,5,1.1974844567492349,0.2655063675224215,0.940810678339425,0.927536231884058,0.9342106518876997
AC245060.5,5,1.422012329170001,0.2653441422499217,0.9407751856303717,0.927536231884058,0.9339991675127692
NEDD4L,5,1.0103304479976416,0.2652662877548216,0.9407708395432359,0.927536231884058,0.9339901949293632
SEPTIN11,7,1.0426753283583143,0.2911275837051124,0.940707743782993,0.8985507246376812,0.9182041329248811
THBS1,7,1.4117678054581528,0.29226219444772483,0.9407049854068597,0.8985507246376812,0.9202497261638793
SPPL3,5,0.7341073769021511,0.2652442636467483,0.940703966571429,0.927536231884058,0.9340962543132173
DEAF1,5,0.8144589922449395,0.2655335331253375,0.9406893584973428,0.927536231884058,0.9343277659231681
SCAMP2,5,0.5197936563470302,0.26554269871971076,0.9406858504611479,0.927536231884058,0.9343050962486006
AC096586.1,5,1.780291750846874,0.265446590493161,0.9406857832553805,0.927536231884058,0.9341457499506568
PPP1R15A,5,0.6283876738650581,0.26545070626592143,0.94061998373549,0.927536231884058,0.9339469550295526
JMY,5,0.5970244386958538,0.264331155102095,0.9406159592677964,0.927536231884058,0.934781709370449
CEP57,6,0.8850732655225543,0.28267572907891775,0.9405969636217736,0.9130434782608696,0.9273856262601664
